,Edad (3 grupos de edad),Españoles/Extranjeros,Sexo,Año,Total,cod_prov,provincias
392,65 y más,Extranjeros,Hombres,2019,358.0,9,Burgos
393,65 y más,Extranjeros,Mujeres,2021,536.0,9,Burgos
394,65 y más,Extranjeros,Mujeres,2020,500.0,9,Burgos
395,65 y más,Extranjeros,Mujeres,2019,413.0,9,Burgos
396,0-15 años,Españoles,Hombres,2021,24590.0,10,Cáceres
397,0-15 años,Españoles,Hombres,2020,25044.0,10,Cáceres
398,0-15 años,Españoles,Hombres,2019,25562.0,10,Cáceres
399,0-15 años,Españoles,Mujeres,2021,23307.0,10,Cáceres
400,0-15 años,Españoles,Mujeres,2020,23815.0,10,Cáceres
401,0-15 años,Españoles,Mujeres,2019,24269.0,10,Cáceres
402,0-15 años,Extranjeros,Hombres,2021,1086.0,10,Cáceres
403,0-15 años,Extranjeros,Hombres,2020,1103.0,10,Cáceres
404,0-15 años,Extranjeros,Hombres,2019,1073.0,10,Cáceres
405,0-15 años,Extranjeros,Mujeres,2021,1049.0,10,Cáceres
406,0-15 años,Extranjeros,Mujeres,2020,1043.0,10,Cáceres
407,0-15 años,Extranjeros,Mujeres,2019,1024.0,10,Cáceres
408,16-64 años,Españoles,Hombres,2021,121601.0,10,Cáceres
409,16-64 años,Españoles,Hombres,2020,122407.0,10,Cáceres
410,16-64 años,Españoles,Hombres,2019,123865.0,10,Cáceres
411,16-64 años,Españoles,Mujeres,2021,116016.0,10,Cáceres
412,16-64 años,Españoles,Mujeres,2020,116563.0,10,Cáceres
413,16-64 años,Españoles,Mujeres,2019,117620.0,10,Cáceres
414,16-64 años,Extranjeros,Hombres,2021,5202.0,10,Cáceres
415,16-64 años,Extranjeros,Hombres,2020,5280.0,10,Cáceres
416,16-64 años,Extranjeros,Hombres,2019,5182.0,10,Cáceres
417,16-64 años,Extranjeros,Mujeres,2021,5343.0,10,Cáceres
418,16-64 años,Extranjeros,Mujeres,2020,5341.0,10,Cáceres
419,16-64 años,Extranjeros,Mujeres,2019,5104.0,10,Cáceres
420,65 y más,Españoles,Hombres,2021,39996.0,10,Cáceres
421,65 y más,Españoles,Hombres,2020,39810.0,10,Cáceres
422,65 y más,Españoles,Hombres,2019,39306.0,10,Cáceres
423,65 y más,Españoles,Mujeres,2021,50445.0,10,Cáceres
424,65 y más,Españoles,Mujeres,2020,50574.0,10,Cáceres
425,65 y más,Españoles,Mujeres,2019,50365.0,10,Cáceres
426,65 y más,Extranjeros,Hombres,2021,476.0,10,Cáceres
427,65 y más,Extranjeros,Hombres,2020,440.0,10,Cáceres
428,65 y más,Extranjeros,Hombres,2019,400.0,10,Cáceres
429,65 y más,Extranjeros,Mujeres,2021,447.0,10,Cáceres
430,65 y más,Extranjeros,Mujeres,2020,430.0,10,Cáceres
431,65 y más,Extranjeros,Mujeres,2019,381.0,10,Cáceres
432,0-15 años,Españoles,Hombres,2021,101111.0,11,Cádiz
433,0-15 años,Españoles,Hombres,2020,103829.0,11,Cádiz
434,0-15 años,Españoles,Hombres,2019,105764.0,11,Cádiz
435,0-15 años,Españoles,Mujeres,2021,95484.0,11,Cádiz
436,0-15 años,Españoles,Mujeres,2020,97682.0,11,Cádiz
437,0-15 años,Españoles,Mujeres,2019,99605.0,11,Cádiz
438,0-15 años,Extranjeros,Hombres,2021,3512.0,11,Cádiz
439,0-15 años,Extranjeros,Hombres,2020,3636.0,11,Cádiz
440,0-15 años,Extranjeros,Hombres,2019,3400.0,11,Cádiz
441,0-15 años,Extranjeros,Mujeres,2021,3522.0,11,Cádiz
442,0-15 años,Extranjeros,Mujeres,2020,3580.0,11,Cádiz
443,0-15 años,Extranjeros,Mujeres,2019,3282.0,11,Cádiz
444,16-64 años,Españoles,Hombres,2021,395620.0,11,Cádiz
445,16-64 años,Españoles,Hombres,2020,395194.0,11,Cádiz
446,16-64 años,Españoles,Hombres,2019,395813.0,11,Cádiz
447,16-64 años,Españoles,Mujeres,2021,393119.0,11,Cádiz
448,16-64 años,Españoles,Mujeres,2020,392676.0,11,Cádiz
449,16-64 años,Españoles,Mujeres,2019,393181.0,11,Cádiz
450,16-64 años,Extranjeros,Hombres,2021,19330.0,11,Cádiz
451,16-64 años,Extranjeros,Hombres,2020,18810.0,11,Cádiz
452,16-64 años,Extranjeros,Hombres,2019,17121.0,11,Cádiz
453,16-64 años,Extranjeros,Mujeres,2021,19772.0,11,Cádiz
454,16-64 años,Extranjeros,Mujeres,2020,19250.0,11,Cádiz
455,16-64 años,Extranjeros,Mujeres,2019,17692.0,11,Cádiz
456,65 y más,Españoles,Hombres,2021,92185.0,11,Cádiz
457,65 y más,Españoles,Hombres,2020,89931.0,11,Cádiz
458,65 y más,Españoles,Hombres,2019,87717.0,11,Cádiz
459,65 y más,Españoles,Mujeres,2021,117832.0,11,Cádiz
460,65 y más,Españoles,Mujeres,2020,115267.0,11,Cádiz
461,65 y más,Españoles,Mujeres,2019,112750.0,11,Cádiz
462,65 y más,Extranjeros,Hombres,2021,2326.0,11,Cádiz
463,65 y más,Extranjeros,Hombres,2020,2161.0,11,Cádiz
464,65 y más,Extranjeros,Hombres,2019,1976.0,11,Cádiz
465,65 y más,Extranjeros,Mujeres,2021,2147.0,11,Cádiz
466,65 y más,Extranjeros,Mujeres,2020,2033.0,11,Cádiz
467,65 y más,Extranjeros,Mujeres,2019,1854.0,11,Cádiz
468,0-15 años,Españoles,Hombres,2021,38393.0,39,Cantabria
469,0-15 años,Españoles,Hombres,2020,39084.0,39,Cantabria
470,0-15 años,Españoles,Hombres,2019,39805.0,39,Cantabria
471,0-15 años,Españoles,Mujeres,2021,36456.0,39,Cantabria
472,0-15 años,Españoles,Mujeres,2020,37283.0,39,Cantabria
473,0-15 años,Españoles,Mujeres,2019,38023.0,39,Cantabria
474,0-15 años,Extranjeros,Hombres,2021,2579.0,39,Cantabria
475,0-15 años,Extranjeros,Hombres,2020,2615.0,39,Cantabria
476,0-15 años,Extranjeros,Hombres,2019,2418.0,39,Cantabria
477,0-15 años,Extranjeros,Mujeres,2021,2538.0,39,Cantabria
478,0-15 años,Extranjeros,Mujeres,2020,2539.0,39,Cantabria
479,0-15 años,Extranjeros,Mujeres,2019,2304.0,39,Cantabria
480,16-64 años,Españoles,Hombres,2021,171958.0,39,Cantabria
481,16-64 años,Españoles,Hombres,2020,171882.0,39,Cantabria
482,16-64 años,Españoles,Hombres,2019,172824.0,39,Cantabria
483,16-64 años,Españoles,Mujeres,2021,171348.0,39,Cantabria
484,16-64 años,Españoles,Mujeres,2020,171035.0,39,Cantabria
485,16-64 años,Españoles,Mujeres,2019,172213.0,39,Cantabria
486,16-64 años,Extranjeros,Hombres,2021,13909.0,39,Cantabria
487,16-64 años,Extranjeros,Hombres,2020,13819.0,39,Cantabria
488,16-64 años,Extranjeros,Hombres,2019,12722.0,39,Cantabria
489,16-64 años,Extranjeros,Mujeres,2021,15310.0,39,Cantabria
490,16-64 años,Extranjeros,Mujeres,2020,15223.0,39,Cantabria
491,16-64 años,Extranjeros,Mujeres,2019,13869.0,39,Cantabria
492,65 y más,Españoles,Hombres,2021,55806.0,39,Cantabria
493,65 y más,Españoles,Hombres,2020,54491.0,39,Cantabria
494,65 y más,Españoles,Hombres,2019,53461.0,39,Cantabria
495,65 y más,Españoles,Mujeres,2021,74379.0,39,Cantabria
496,65 y más,Españoles,Mujeres,2020,73234.0,39,Cantabria
497,65 y más,Españoles,Mujeres,2019,71969.0,39,Cantabria
498,65 y más,Extranjeros,Hombres,2021,733.0,39,Cantabria
499,65 y más,Extranjeros,Hombres,2020,668.0,39,Cantabria
500,65 y más,Extranjeros,Hombres,2019,571.0,39,Cantabria
501,65 y más,Extranjeros,Mujeres,2021,1098.0,39,Cantabria
502,65 y más,Extranjeros,Mujeres,2020,1032.0,39,Cantabria
503,65 y más,Extranjeros,Mujeres,2019,899.0,39,Cantabria
504,0-15 años,Españoles,Hombres,2021,38979.0,12,Castellón/Castelló
505,0-15 años,Españoles,Hombres,2020,39596.0,12,Castellón/Castelló
506,0-15 años,Españoles,Hombres,2019,40054.0,12,Castellón/Castelló
507,0-15 años,Españoles,Mujeres,2021,36743.0,12,Castellón/Castelló
508,0-15 años,Españoles,Mujeres,2020,37281.0,12,Castellón/Castelló
509,0-15 años,Españoles,Mujeres,2019,37751.0,12,Castellón/Castelló
510,0-15 años,Extranjeros,Hombres,2021,8049.0,12,Castellón/Castelló
511,0-15 años,Extranjeros,Hombres,2020,8213.0,12,Castellón/Castelló
512,0-15 años,Extranjeros,Hombres,2019,7958.0,12,Castellón/Castelló
513,0-15 años,Extranjeros,Mujeres,2021,7261.0,12,Castellón/Castelló
514,0-15 años,Extranjeros,Mujeres,2020,7416.0,12,Castellón/Castelló
515,0-15 años,Extranjeros,Mujeres,2019,7190.0,12,Castellón/Castelló
516,16-64 años,Españoles,Hombres,2021,159523.0,12,Castellón/Castelló
517,16-64 años,Españoles,Hombres,2020,158997.0,12,Castellón/Castelló
518,16-64 años,Españoles,Hombres,2019,158876.0,12,Castellón/Castelló
519,16-64 años,Españoles,Mujeres,2021,153080.0,12,Castellón/Castelló
520,16-64 años,Españoles,Mujeres,2020,152661.0,12,Castellón/Castelló
521,16-64 años,Españoles,Mujeres,2019,152625.0,12,Castellón/Castelló
522,16-64 años,Extranjeros,Hombres,2021,33553.0,12,Castellón/Castelló
523,16-64 años,Extranjeros,Hombres,2020,33587.0,12,Castellón/Castelló
524,16-64 años,Extranjeros,Hombres,2019,31749.0,12,Castellón/Castelló
525,16-64 años,Extranjeros,Mujeres,2021,34620.0,12,Castellón/Castelló
526,16-64 años,Extranjeros,Mujeres,2020,34527.0,12,Castellón/Castelló
527,16-64 años,Extranjeros,Mujeres,2019,32546.0,12,Castellón/Castelló
528,65 y más,Españoles,Hombres,2021,48716.0,12,Castellón/Castelló
529,65 y más,Españoles,Hombres,2020,48030.0,12,Castellón/Castelló
530,65 y más,Españoles,Hombres,2019,47314.0,12,Castellón/Castelló
531,65 y más,Españoles,Mujeres,2021,60878.0,12,Castellón/Castelló
532,65 y más,Españoles,Mujeres,2020,60033.0,12,Castellón/Castelló
533,65 y más,Españoles,Mujeres,2019,59231.0,12,Castellón/Castelló
534,65 y más,Extranjeros,Hombres,2021,2595.0,12,Castellón/Castelló
535,65 y más,Extranjeros,Hombres,2020,2376.0,12,Castellón/Castelló
536,65 y más,Extranjeros,Hombres,2019,2126.0,12,Castellón/Castelló
537,65 y más,Extranjeros,Mujeres,2021,3067.0,12,Castellón/Castelló
538,65 y más,Extranjeros,Mujeres,2020,2873.0,12,Castellón/Castelló
539,65 y más,Extranjeros,Mujeres,2019,2542.0,12,Castellón/Castelló
540,0-15 años,Españoles,Hombres,2021,34558.0,13,Ciudad Real
541,0-15 años,Españoles,Hombres,2020,35290.0,13,Ciudad Real
542,0-15 años,Españoles,Hombres,2019,35791.0,13,Ciudad Real
543,0-15 años,Españoles,Mujeres,2021,32927.0,13,Ciudad Real
544,0-15 años,Españoles,Mujeres,2020,33501.0,13,Ciudad Real
545,0-15 años,Españoles,Mujeres,2019,34087.0,13,Ciudad Real
546,0-15 años,Extranjeros,Hombres,2021,2796.0,13,Ciudad Real
547,0-15 años,Extranjeros,Hombres,2020,2868.0,13,Ciudad Real
548,0-15 años,Extranjeros,Hombres,2019,2772.0,13,Ciudad Real
549,0-15 años,Extranjeros,Mujeres,2021,2641.0,13,Ciudad Real
550,0-15 años,Extranjeros,Mujeres,2020,2668.0,13,Ciudad Real
551,0-15 años,Extranjeros,Mujeres,2019,2608.0,13,Ciudad Real
552,16-64 años,Españoles,Hombres,2021,150339.0,13,Ciudad Real
553,16-64 años,Españoles,Hombres,2020,150541.0,13,Ciudad Real
554,16-64 años,Españoles,Hombres,2019,151651.0,13,Ciudad Real
555,16-64 años,Españoles,Mujeres,2021,144496.0,13,Ciudad Real
556,16-64 años,Españoles,Mujeres,2020,144851.0,13,Ciudad Real
557,16-64 años,Españoles,Mujeres,2019,146008.0,13,Ciudad Real
558,16-64 años,Extranjeros,Hombres,2021,12755.0,13,Ciudad Real
559,16-64 años,Extranjeros,Hombres,2020,12612.0,13,Ciudad Real
560,16-64 años,Extranjeros,Hombres,2019,11486.0,13,Ciudad Real
561,16-64 años,Extranjeros,Mujeres,2021,12061.0,13,Ciudad Real
562,16-64 años,Extranjeros,Mujeres,2020,12018.0,13,Ciudad Real
563,16-64 años,Extranjeros,Mujeres,2019,11253.0,13,Ciudad Real
564,65 y más,Españoles,Hombres,2021,42929.0,13,Ciudad Real
565,65 y más,Españoles,Hombres,2020,43184.0,13,Ciudad Real
566,65 y más,Españoles,Hombres,2019,42885.0,13,Ciudad Real
567,65 y más,Españoles,Mujeres,2021,56147.0,13,Ciudad Real
568,65 y más,Españoles,Mujeres,2020,56655.0,13,Ciudad Real
569,65 y más,Españoles,Mujeres,2019,56492.0,13,Ciudad Real
570,65 y más,Extranjeros,Hombres,2021,386.0,13,Ciudad Real
571,65 y más,Extranjeros,Hombres,2020,347.0,13,Ciudad Real
572,65 y más,Extranjeros,Hombres,2019,292.0,13,Ciudad Real
573,65 y más,Extranjeros,Mujeres,2021,556.0,13,Ciudad Real
574,65 y más,Extranjeros,Mujeres,2020,510.0,13,Ciudad Real
575,65 y más,Extranjeros,Mujeres,2019,436.0,13,Ciudad Real
576,0-15 años,Españoles,Hombres,2021,59029.0,14,Córdoba
577,0-15 años,Españoles,Hombres,2020,60452.0,14,Córdoba
578,0-15 años,Españoles,Hombres,2019,61585.0,14,Córdoba
579,0-15 años,Españoles,Mujeres,2021,55624.0,14,Córdoba
580,0-15 años,Españoles,Mujeres,2020,56893.0,14,Córdoba
581,0-15 años,Españoles,Mujeres,2019,57948.0,14,Córdoba
582,0-15 años,Extranjeros,Hombres,2021,1721.0,14,Córdoba
583,0-15 años,Extranjeros,Hombres,2020,1826.0,14,Córdoba
584,0-15 años,Extranjeros,Hombres,2019,1668.0,14,Córdoba
585,0-15 años,Extranjeros,Mujeres,2021,1567.0,14,Córdoba
586,0-15 años,Extranjeros,Mujeres,2020,1697.0,14,Córdoba
587,0-15 años,Extranjeros,Mujeres,2019,1593.0,14,Córdoba
588,16-64 años,Españoles,Hombres,2021,245710.0,14,Córdoba
589,16-64 años,Españoles,Hombres,2020,247127.0,14,Córdoba
590,16-64 años,Españoles,Hombres,2019,248376.0,14,Córdoba
591,16-64 años,Españoles,Mujeres,2021,241627.0,14,Córdoba
592,16-64 años,Españoles,Mujeres,2020,242985.0,14,Córdoba
593,16-64 años,Españoles,Mujeres,2019,244282.0,14,Córdoba
594,16-64 años,Extranjeros,Hombres,2021,8029.0,14,Córdoba
595,16-64 años,Extranjeros,Hombres,2020,8340.0,14,Córdoba
596,16-64 años,Extranjeros,Hombres,2019,8107.0,14,Córdoba
597,16-64 años,Extranjeros,Mujeres,2021,9492.0,14,Córdoba
598,16-64 años,Extranjeros,Mujeres,2020,9665.0,14,Córdoba
599,16-64 años,Extranjeros,Mujeres,2019,8876.0,14,Córdoba
600,65 y más,Españoles,Hombres,2021,65501.0,14,Córdoba
601,65 y más,Españoles,Hombres,2020,64690.0,14,Córdoba
602,65 y más,Españoles,Hombres,2019,63664.0,14,Córdoba
603,65 y más,Españoles,Mujeres,2021,87453.0,14,Córdoba
604,65 y más,Españoles,Mujeres,2020,86792.0,14,Córdoba
605,65 y más,Españoles,Mujeres,2019,86021.0,14,Córdoba
606,65 y más,Extranjeros,Hombres,2021,483.0,14,Córdoba
607,65 y más,Extranjeros,Hombres,2020,451.0,14,Córdoba
608,65 y más,Extranjeros,Hombres,2019,390.0,14,Córdoba
609,65 y más,Extranjeros,Mujeres,2021,553.0,14,Córdoba
610,65 y más,Extranjeros,Mujeres,2020,533.0,14,Córdoba
611,65 y más,Extranjeros,Mujeres,2019,469.0,14,Córdoba
612,0-15 años,Españoles,Hombres,2021,69937.0,15,"Coruña, A"
613,0-15 años,Españoles,Hombres,2020,71188.0,15,"Coruña, A"
614,0-15 años,Españoles,Hombres,2019,72128.0,15,"Coruña, A"
615,0-15 años,Españoles,Mujeres,2021,65916.0,15,"Coruña, A"
616,0-15 años,Españoles,Mujeres,2020,66983.0,15,"Coruña, A"
617,0-15 años,Españoles,Mujeres,2019,67916.0,15,"Coruña, A"
618,0-15 años,Extranjeros,Hombres,2021,2926.0,15,"Coruña, A"
619,0-15 años,Extranjeros,Hombres,2020,2874.0,15,"Coruña, A"
620,0-15 años,Extranjeros,Hombres,2019,2502.0,15,"Coruña, A"
621,0-15 años,Extranjeros,Mujeres,2021,2738.0,15,"Coruña, A"
622,0-15 años,Extranjeros,Mujeres,2020,2683.0,15,"Coruña, A"
623,0-15 años,Extranjeros,Mujeres,2019,2349.0,15,"Coruña, A"
624,16-64 años,Españoles,Hombres,2021,327408.0,15,"Coruña, A"
625,16-64 años,Españoles,Hombres,2020,328955.0,15,"Coruña, A"
626,16-64 años,Españoles,Hombres,2019,330911.0,15,"Coruña, A"
627,16-64 años,Españoles,Mujeres,2021,333264.0,15,"Coruña, A"
628,16-64 años,Españoles,Mujeres,2020,335013.0,15,"Coruña, A"
629,16-64 años,Españoles,Mujeres,2019,337395.0,15,"Coruña, A"
630,16-64 años,Extranjeros,Hombres,2021,16739.0,15,"Coruña, A"
631,16-64 años,Extranjeros,Hombres,2020,16426.0,15,"Coruña, A"
632,16-64 años,Extranjeros,Hombres,2019,14500.0,15,"Coruña, A"
633,16-64 años,Extranjeros,Mujeres,2021,18857.0,15,"Coruña, A"
634,16-64 años,Extranjeros,Mujeres,2020,18461.0,15,"Coruña, A"
635,16-64 años,Extranjeros,Mujeres,2019,16531.0,15,"Coruña, A"
636,65 y más,Españoles,Hombres,2021,118885.0,15,"Coruña, A"
637,65 y más,Españoles,Hombres,2020,117260.0,15,"Coruña, A"
638,65 y más,Españoles,Hombres,2019,115501.0,15,"Coruña, A"
639,65 y más,Españoles,Mujeres,2021,160778.0,15,"Coruña, A"
640,65 y más,Españoles,Mujeres,2020,159364.0,15,"Coruña, A"
641,65 y más,Españoles,Mujeres,2019,157638.0,15,"Coruña, A"
642,65 y más,Extranjeros,Hombres,2021,1109.0,15,"Coruña, A"
643,65 y más,Extranjeros,Hombres,2020,1078.0,15,"Coruña, A"
644,65 y más,Extranjeros,Hombres,2019,928.0,15,"Coruña, A"
645,65 y más,Extranjeros,Mujeres,2021,1577.0,15,"Coruña, A"
646,65 y más,Extranjeros,Mujeres,2020,1530.0,15,"Coruña, A"
647,65 y más,Extranjeros,Mujeres,2019,1297.0,15,"Coruña, A"
648,0-15 años,Españoles,Hombres,2021,10857.0,16,Cuenca
649,0-15 años,Españoles,Hombres,2020,10996.0,16,Cuenca
650,0-15 años,Españoles,Hombres,2019,11236.0,16,Cuenca
651,0-15 años,Españoles,Mujeres,2021,10481.0,16,Cuenca
652,0-15 años,Españoles,Mujeres,2020,10658.0,16,Cuenca
653,0-15 años,Españoles,Mujeres,2019,10956.0,16,Cuenca
654,0-15 años,Extranjeros,Hombres,2021,2156.0,16,Cuenca
655,0-15 años,Extranjeros,Hombres,2020,2140.0,16,Cuenca
656,0-15 años,Extranjeros,Hombres,2019,2058.0,16,Cuenca
657,0-15 años,Extranjeros,Mujeres,2021,2119.0,16,Cuenca
658,0-15 años,Extranjeros,Mujeres,2020,2071.0,16,Cuenca
659,0-15 años,Extranjeros,Mujeres,2019,1981.0,16,Cuenca
660,16-64 años,Españoles,Hombres,2021,55942.0,16,Cuenca
661,16-64 años,Españoles,Hombres,2020,55917.0,16,Cuenca
662,16-64 años,Españoles,Hombres,2019,56430.0,16,Cuenca
663,16-64 años,Españoles,Mujeres,2021,51596.0,16,Cuenca
664,16-64 años,Españoles,Mujeres,2020,51410.0,16,Cuenca
665,16-64 años,Españoles,Mujeres,2019,51754.0,16,Cuenca
666,16-64 años,Extranjeros,Hombres,2021,8935.0,16,Cuenca
667,16-64 años,Extranjeros,Hombres,2020,8867.0,16,Cuenca
668,16-64 años,Extranjeros,Hombres,2019,8203.0,16,Cuenca
669,16-64 años,Extranjeros,Mujeres,2021,8532.0,16,Cuenca
670,16-64 años,Extranjeros,Mujeres,2020,8511.0,16,Cuenca
671,16-64 años,Extranjeros,Mujeres,2019,7872.0,16,Cuenca
672,65 y más,Españoles,Hombres,2021,19987.0,16,Cuenca
673,65 y más,Españoles,Hombres,2020,20286.0,16,Cuenca
674,65 y más,Españoles,Hombres,2019,20433.0,16,Cuenca
675,65 y más,Españoles,Mujeres,2021,24326.0,16,Cuenca
676,65 y más,Españoles,Mujeres,2020,24741.0,16,Cuenca
677,65 y más,Españoles,Mujeres,2019,24949.0,16,Cuenca
678,65 y más,Extranjeros,Hombres,2021,241.0,16,Cuenca
679,65 y más,Extranjeros,Hombres,2020,224.0,16,Cuenca
680,65 y más,Extranjeros,Hombres,2019,182.0,16,Cuenca
681,65 y más,Extranjeros,Mujeres,2021,344.0,16,Cuenca
682,65 y más,Extranjeros,Mujeres,2020,318.0,16,Cuenca
683,65 y más,Extranjeros,Mujeres,2019,275.0,16,Cuenca
684,0-15 años,Españoles,Hombres,2021,50212.0,20,Gipuzkoa
685,0-15 años,Españoles,Hombres,2020,51302.0,20,Gipuzkoa
686,0-15 años,Españoles,Hombres,2019,52413.0,20,Gipuzkoa
687,0-15 años,Españoles,Mujeres,2021,47546.0,20,Gipuzkoa
688,0-15 años,Españoles,Mujeres,2020,48607.0,20,Gipuzkoa
689,0-15 años,Españoles,Mujeres,2019,49541.0,20,Gipuzkoa
690,0-15 años,Extranjeros,Hombres,2021,5062.0,20,Gipuzkoa
691,0-15 años,Extranjeros,Hombres,2020,5127.0,20,Gipuzkoa
692,0-15 años,Extranjeros,Hombres,2019,4822.0,20,Gipuzkoa
693,0-15 años,Extranjeros,Mujeres,2021,4690.0,20,Gipuzkoa
694,0-15 años,Extranjeros,Mujeres,2020,4726.0,20,Gipuzkoa
695,0-15 años,Extranjeros,Mujeres,2019,4390.0,20,Gipuzkoa
696,16-64 años,Españoles,Hombres,2021,203882.0,20,Gipuzkoa
697,16-64 años,Españoles,Hombres,2020,204684.0,20,Gipuzkoa
698,16-64 años,Españoles,Hombres,2019,205401.0,20,Gipuzkoa
699,16-64 años,Españoles,Mujeres,2021,200437.0,20,Gipuzkoa
700,16-64 años,Españoles,Mujeres,2020,200937.0,20,Gipuzkoa
701,16-64 años,Españoles,Mujeres,2019,201907.0,20,Gipuzkoa
702,16-64 años,Extranjeros,Hombres,2021,24570.0,20,Gipuzkoa
703,16-64 años,Extranjeros,Hombres,2020,24000.0,20,Gipuzkoa
704,16-64 años,Extranjeros,Hombres,2019,21967.0,20,Gipuzkoa
705,16-64 años,Extranjeros,Mujeres,2021,24617.0,20,Gipuzkoa
706,16-64 años,Extranjeros,Mujeres,2020,24520.0,20,Gipuzkoa
707,16-64 años,Extranjeros,Mujeres,2019,22471.0,20,Gipuzkoa
708,65 y más,Españoles,Hombres,2021,70110.0,20,Gipuzkoa
709,65 y más,Españoles,Hombres,2020,69219.0,20,Gipuzkoa
710,65 y más,Españoles,Hombres,2019,68054.0,20,Gipuzkoa
711,65 y más,Españoles,Mujeres,2021,92868.0,20,Gipuzkoa
712,65 y más,Españoles,Mujeres,2020,92087.0,20,Gipuzkoa
713,65 y más,Españoles,Mujeres,2019,90965.0,20,Gipuzkoa
714,65 y más,Extranjeros,Hombres,2021,881.0,20,Gipuzkoa
715,65 y más,Extranjeros,Hombres,2020,798.0,20,Gipuzkoa
716,65 y más,Extranjeros,Hombres,2019,706.0,20,Gipuzkoa
717,65 y más,Extranjeros,Mujeres,2021,1158.0,20,Gipuzkoa
718,65 y más,Extranjeros,Mujeres,2020,1114.0,20,Gipuzkoa
719,65 y más,Extranjeros,Mujeres,2019,939.0,20,Gipuzkoa
720,0-15 años,Españoles,Hombres,2021,53471.0,17,Girona
721,0-15 años,Españoles,Hombres,2020,53828.0,17,Girona
722,0-15 años,Españoles,Hombres,2019,54248.0,17,Girona
723,0-15 años,Españoles,Mujeres,2021,50482.0,17,Girona
724,0-15 años,Españoles,Mujeres,2020,50953.0,17,Girona
725,0-15 años,Españoles,Mujeres,2019,51376.0,17,Girona
726,0-15 años,Extranjeros,Hombres,2021,13802.0,17,Girona
727,0-15 años,Extranjeros,Hombres,2020,14334.0,17,Girona
728,0-15 años,Extranjeros,Hombres,2019,13971.0,17,Girona
729,0-15 años,Extranjeros,Mujeres,2021,13105.0,17,Girona
730,0-15 años,Extranjeros,Mujeres,2020,13514.0,17,Girona
731,0-15 años,Extranjeros,Mujeres,2019,13168.0,17,Girona
732,16-64 años,Españoles,Hombres,2021,197933.0,17,Girona
733,16-64 años,Españoles,Hombres,2020,196297.0,17,Girona
734,16-64 años,Españoles,Hombres,2019,195944.0,17,Girona
735,16-64 años,Españoles,Mujeres,2021,192809.0,17,Girona
736,16-64 años,Españoles,Mujeres,2020,190821.0,17,Girona
737,16-64 años,Españoles,Mujeres,2019,190175.0,17,Girona
738,16-64 años,Extranjeros,Hombres,2021,64181.0,17,Girona
739,16-64 años,Extranjeros,Hombres,2020,63955.0,17,Girona
740,16-64 años,Extranjeros,Hombres,2019,59832.0,17,Girona
741,16-64 años,Extranjeros,Mujeres,2021,57456.0,17,Girona
742,16-64 años,Extranjeros,Mujeres,2020,57646.0,17,Girona
743,16-64 años,Extranjeros,Mujeres,2019,54906.0,17,Girona
744,65 y más,Españoles,Hombres,2021,58981.0,17,Girona
745,65 y más,Españoles,Hombres,2020,57653.0,17,Girona
746,65 y más,Españoles,Hombres,2019,56410.0,17,Girona
747,65 y más,Españoles,Mujeres,2021,72890.0,17,Girona
748,65 y más,Españoles,Mujeres,2020,71801.0,17,Girona
749,65 y más,Españoles,Mujeres,2019,70583.0,17,Girona
750,65 y más,Extranjeros,Hombres,2021,5401.0,17,Girona
751,65 y más,Extranjeros,Hombres,2020,5116.0,17,Girona
752,65 y más,Extranjeros,Hombres,2019,4893.0,17,Girona
753,65 y más,Extranjeros,Mujeres,2021,6085.0,17,Girona
754,65 y más,Extranjeros,Mujeres,2020,5870.0,17,Girona
755,65 y más,Extranjeros,Mujeres,2019,5538.0,17,Girona
756,0-15 años,Españoles,Hombres,2021,68986.0,18,Granada
757,0-15 años,Españoles,Hombres,2020,70402.0,18,Granada
758,0-15 años,Españoles,Hombres,2019,71218.0,18,Granada
759,0-15 años,Españoles,Mujeres,2021,65314.0,18,Granada
760,0-15 años,Españoles,Mujeres,2020,66405.0,18,Granada
761,0-15 años,Españoles,Mujeres,2019,67243.0,18,Granada
762,0-15 años,Extranjeros,Hombres,2021,4705.0,18,Granada
763,0-15 años,Extranjeros,Hombres,2020,4640.0,18,Granada
764,0-15 años,Extranjeros,Hombres,2019,4280.0,18,Granada
765,0-15 años,Extranjeros,Mujeres,2021,4524.0,18,Granada
766,0-15 años,Extranjeros,Mujeres,2020,4383.0,18,Granada
767,0-15 años,Extranjeros,Mujeres,2019,4016.0,18,Granada
768,16-64 años,Españoles,Hombres,2021,279104.0,18,Granada
769,16-64 años,Españoles,Hombres,2020,278728.0,18,Granada
770,16-64 años,Españoles,Hombres,2019,279046.0,18,Granada
771,16-64 años,Españoles,Mujeres,2021,277717.0,18,Granada
772,16-64 años,Españoles,Mujeres,2020,277335.0,18,Granada
773,16-64 años,Españoles,Mujeres,2019,277519.0,18,Granada
774,16-64 años,Extranjeros,Hombres,2021,27404.0,18,Granada
775,16-64 años,Extranjeros,Hombres,2020,26360.0,18,Granada
776,16-64 años,Extranjeros,Hombres,2019,24732.0,18,Granada
777,16-64 años,Extranjeros,Mujeres,2021,25281.0,18,Granada
778,16-64 años,Extranjeros,Mujeres,2020,24384.0,18,Granada
779,16-64 años,Extranjeros,Mujeres,2019,22594.0,18,Granada
