,value,percentage,type,cod_ccaa,ccaa,month,year
2290,20891.095,0.1911630459273008,Hidráulica,20,La Rioja,2,2021
2291,17755.933,0.1289102793122252,Hidráulica,20,La Rioja,3,2021
2292,12484.9,0.1194756724338008,Hidráulica,20,La Rioja,4,2021
2293,12626.526,0.1823877063384425,Hidráulica,20,La Rioja,5,2021
2294,10694.393,0.1592942057350122,Hidráulica,20,La Rioja,6,2021
2295,12821.849,0.1465480135726866,Hidráulica,20,La Rioja,7,2021
2296,14016.445,0.1688789720088858,Hidráulica,20,La Rioja,8,2021
2297,6190.632,0.1055501791271362,Hidráulica,20,La Rioja,9,2021
2298,2813.361,0.0387712777114293,Hidráulica,20,La Rioja,10,2021
2299,5796.517,0.0359998365867467,Hidráulica,20,La Rioja,11,2021
2300,9853.422,0.0979188139628772,Hidráulica,20,La Rioja,12,2021
2301,126564.559,0.8565602456420176,Eólica,20,La Rioja,1,2021
2302,80023.713,0.7322534660577698,Eólica,20,La Rioja,2,2021
2303,106078.27,0.7701414177817432,Eólica,20,La Rioja,3,2021
2304,78024.301,0.7466624344730259,Eólica,20,La Rioja,4,2021
2305,39047.666,0.564035922438966,Eólica,20,La Rioja,5,2021
2306,38798.185,0.5779033988684599,Eólica,20,La Rioja,6,2021
2307,55639.61,0.635935918560497,Eólica,20,La Rioja,7,2021
2308,49533.029,0.596805182627002,Eólica,20,La Rioja,8,2021
2309,39129.84,0.6671631622128698,Eólica,20,La Rioja,9,2021
2310,56766.639,0.7823081095577334,Eólica,20,La Rioja,10,2021
2311,147507.567,0.916110192950112,Eólica,20,La Rioja,11,2021
2312,85890.104,0.8535366814522083,Eólica,20,La Rioja,12,2021
2313,5153.449,0.0348773746475394,Solar fotovoltaica,20,La Rioja,1,2021
2314,7717.789,0.0706212887866441,Solar fotovoltaica,20,La Rioja,2,2021
2315,13143.273,0.0954217947041604,Solar fotovoltaica,20,La Rioja,3,2021
2316,13292.921,0.1272081214174236,Solar fotovoltaica,20,La Rioja,4,2021
2317,16882.492,0.2438643054437226,Solar fotovoltaica,20,La Rioja,5,2021
2318,16963.17,0.2526683554548619,Solar fotovoltaica,20,La Rioja,6,2021
2319,18335.209,0.2095632585744884,Solar fotovoltaica,20,La Rioja,7,2021
2320,18802.174,0.2265404542059131,Solar fotovoltaica,20,La Rioja,8,2021
2321,12635.07,0.2154277465990396,Solar fotovoltaica,20,La Rioja,9,2021
2322,12394.702,0.1708129292303434,Solar fotovoltaica,20,La Rioja,10,2021
2323,7276.071,0.0451887516233571,Solar fotovoltaica,20,La Rioja,11,2021
2324,4184.007,0.0415787533561818,Solar fotovoltaica,20,La Rioja,12,2021
2325,638.97,0.0043244041182008,Otras renovables,20,La Rioja,1,2021
2326,651.574,0.0059621992282853,Otras renovables,20,La Rioja,2,2021
2327,761.214,0.0055265082018712,Otras renovables,20,La Rioja,3,2021
2328,695.302,0.0066537716757496,Otras renovables,20,La Rioja,4,2021
2329,672.357,0.0097120657788687,Otras renovables,20,La Rioja,5,2021
2330,680.36,0.0101340399416659,Otras renovables,20,La Rioja,6,2021
2331,695.811,0.0079528092923278,Otras renovables,20,La Rioja,7,2021
2332,645.334,0.0077753911581989,Otras renovables,20,La Rioja,8,2021
2333,695.538,0.0118589120609543,Otras renovables,20,La Rioja,9,2021
2334,588.318,0.0081076835004937,Otras renovables,20,La Rioja,10,2021
2335,434.937,0.0027012188397842,Otras renovables,20,La Rioja,11,2021
2336,700.953,0.0069657512287325,Otras renovables,20,La Rioja,12,2021
2337,5.053,0.0091130921571138,Solar fotovoltaica,8745,Melilla,1,2019
2338,5.526,0.0111586093537658,Solar fotovoltaica,8745,Melilla,2,2019
2339,6.561,0.0120386425563537,Solar fotovoltaica,8745,Melilla,3,2019
2340,7.925,0.0169252438142772,Solar fotovoltaica,8745,Melilla,4,2019
2341,8.683,0.0162444202483714,Solar fotovoltaica,8745,Melilla,5,2019
2342,8.663,0.0187408802351101,Solar fotovoltaica,8745,Melilla,6,2019
2343,8.167,0.0188056663381566,Solar fotovoltaica,8745,Melilla,7,2019
2344,8.012,0.0199980531101565,Solar fotovoltaica,8745,Melilla,8,2019
2345,6.704,0.0178086631283105,Solar fotovoltaica,8745,Melilla,9,2019
2346,6.582,0.0206698708839651,Solar fotovoltaica,8745,Melilla,10,2019
2347,4.882,0.01042848201717,Solar fotovoltaica,8745,Melilla,11,2019
2348,3.615,0.008612823219123,Solar fotovoltaica,8745,Melilla,12,2019
2349,549.424,0.990886907842886,Residuos renovables,8745,Melilla,1,2019
2350,489.697,0.988841390646234,Residuos renovables,8745,Melilla,2,2019
2351,538.434,0.9879613574436462,Residuos renovables,8745,Melilla,3,2019
2352,460.3105,0.9830747561857228,Residuos renovables,8745,Melilla,4,2019
2353,525.839,0.9837555797516284,Residuos renovables,8745,Melilla,5,2019
2354,453.5885,0.98125911976489,Residuos renovables,8745,Melilla,6,2019
2355,426.117,0.9811943336618436,Residuos renovables,8745,Melilla,7,2019
2356,392.627,0.9800019468898434,Residuos renovables,8745,Melilla,8,2019
2357,369.742,0.9821913368716894,Residuos renovables,8745,Melilla,9,2019
2358,311.8525,0.9793301291160348,Residuos renovables,8745,Melilla,10,2019
2359,463.259,0.98957151798283,Residuos renovables,8745,Melilla,11,2019
2360,416.108,0.9913871767808768,Residuos renovables,8745,Melilla,12,2019
2361,4.709,0.0431270549231149,Solar fotovoltaica,8745,Melilla,1,2020
2362,5.41,0.0135336784713197,Solar fotovoltaica,8745,Melilla,2,2020
2363,6.338,0.0115007707403553,Solar fotovoltaica,8745,Melilla,3,2020
2364,5.699,0.0116872117417616,Solar fotovoltaica,8745,Melilla,4,2020
2365,8.014,0.0159601692805576,Solar fotovoltaica,8745,Melilla,5,2020
2366,8.75,0.0159690037075464,Solar fotovoltaica,8745,Melilla,6,2020
2367,7.909,0.0143702543547739,Solar fotovoltaica,8745,Melilla,7,2020
2368,8.19,0.015613978228128,Solar fotovoltaica,8745,Melilla,8,2020
2369,6.833,0.0131456302274465,Solar fotovoltaica,8745,Melilla,9,2020
2370,6.295,0.0108079894993385,Solar fotovoltaica,8745,Melilla,10,2020
2371,4.727,0.0090224731539909,Solar fotovoltaica,8745,Melilla,11,2020
2372,3.833,0.0126293661593613,Solar fotovoltaica,8745,Melilla,12,2020
2373,104.48,0.956872945076885,Residuos renovables,8745,Melilla,1,2020
2374,394.3335,0.9864663215286802,Residuos renovables,8745,Melilla,2,2020
2375,544.7555,0.9884992292596448,Residuos renovables,8745,Melilla,3,2020
2376,481.928,0.9883127882582384,Residuos renovables,8745,Melilla,4,2020
2377,494.111,0.9840398307194425,Residuos renovables,8745,Melilla,5,2020
2378,539.1865,0.9840309962924536,Residuos renovables,8745,Melilla,6,2020
2379,542.464,0.985629745645226,Residuos renovables,8745,Melilla,7,2020
2380,516.34,0.9843860217718718,Residuos renovables,8745,Melilla,8,2020
2381,512.9595,0.9868543697725536,Residuos renovables,8745,Melilla,9,2020
2382,576.1445,0.9891920105006616,Residuos renovables,8745,Melilla,10,2020
2383,519.187,0.9909775268460091,Residuos renovables,8745,Melilla,11,2020
2384,299.666,0.9873706338406386,Residuos renovables,8745,Melilla,12,2020
2385,4.598,0.0071473594952391,Solar fotovoltaica,8745,Melilla,1,2021
2386,4.886,0.0084419825354974,Solar fotovoltaica,8745,Melilla,2,2021
2387,5.995,0.0109382939728084,Solar fotovoltaica,8745,Melilla,3,2021
2388,6.145,0.0122467444984315,Solar fotovoltaica,8745,Melilla,4,2021
2389,7.292,0.0128089149485939,Solar fotovoltaica,8745,Melilla,5,2021
2390,7.16,0.014436095076606,Solar fotovoltaica,8745,Melilla,6,2021
2391,6.727,0.0138310482051197,Solar fotovoltaica,8745,Melilla,8,2021
2392,6.098,0.012981386888118,Solar fotovoltaica,8745,Melilla,9,2021
2393,6.029,0.011600901287471,Solar fotovoltaica,8745,Melilla,10,2021
2394,2.005,0.0041580127809639,Solar fotovoltaica,8745,Melilla,11,2021
2395,3.66,1.0,Solar fotovoltaica,8745,Melilla,12,2021
2396,638.7165,0.992852640504761,Residuos renovables,8745,Melilla,1,2021
2397,573.888,0.9915580174645026,Residuos renovables,8745,Melilla,2,2021
2398,542.0795,0.9890617060271916,Residuos renovables,8745,Melilla,3,2021
2399,495.621,0.9877532555015685,Residuos renovables,8745,Melilla,4,2021
2400,561.999,0.987191085051406,Residuos renovables,8745,Melilla,5,2021
2401,488.819,0.985563904923394,Residuos renovables,8745,Melilla,6,2021
2402,373.528,1.0,Residuos renovables,8745,Melilla,7,2021
2403,479.6425,0.9861689517948804,Residuos renovables,8745,Melilla,8,2021
2404,463.6515,0.987018613111882,Residuos renovables,8745,Melilla,9,2021
2405,513.672,0.988399098712529,Residuos renovables,8745,Melilla,10,2021
2406,480.1965,0.995841987219036,Residuos renovables,8745,Melilla,11,2021
2407,536.5155,1.0,Residuos renovables,8745,Melilla,12,2021
2408,40370.228,0.3806531045392598,Hidráulica,10,País Vasco,1,2019
2409,57339.018,0.4947221863236679,Hidráulica,10,País Vasco,2,2019
2410,26311.523,0.2703270140816708,Hidráulica,10,País Vasco,3,2019
2411,25020.153,0.2848002003924823,Hidráulica,10,País Vasco,4,2019
2412,22958.569,0.3630339809047246,Hidráulica,10,País Vasco,5,2019
2413,16793.131,0.2407146703037094,Hidráulica,10,País Vasco,6,2019
2414,20218.794,0.2602015683780693,Hidráulica,10,País Vasco,7,2019
2415,20288.618,0.2664028507913341,Hidráulica,10,País Vasco,8,2019
2416,15939.702,0.2082826163085462,Hidráulica,10,País Vasco,9,2019
2417,16986.119,0.2013417414000602,Hidráulica,10,País Vasco,10,2019
2418,56089.018,0.4370223366541106,Hidráulica,10,País Vasco,11,2019
2419,69993.766,0.5239725975354251,Hidráulica,10,País Vasco,12,2019
2420,30718.166,0.2896432800342949,Eólica,10,País Vasco,1,2019
2421,27230.081,0.2349416797840969,Eólica,10,País Vasco,2,2019
2422,33080.164,0.3398686560048986,Eólica,10,País Vasco,3,2019
2423,26674.263,0.3036286567760707,Eólica,10,País Vasco,4,2019
2424,30499.286,0.48227209680759,Eólica,10,País Vasco,5,2019
2425,20466.583,0.2933703535742384,Eólica,10,País Vasco,6,2019
2426,19376.402,0.2493605795639423,Eólica,10,País Vasco,7,2019
2427,17051.332,0.2238951640072034,Eólica,10,País Vasco,8,2019
2428,24578.96,0.3211710040089273,Eólica,10,País Vasco,9,2019
2429,30217.147,0.358173223508066,Eólica,10,País Vasco,10,2019
2430,39391.644,0.3069233322203444,Eólica,10,País Vasco,11,2019
2431,29859.569,0.2235284200912729,Eólica,10,País Vasco,12,2019
2432,993.825,0.0093708306928246,Solar fotovoltaica,10,País Vasco,1,2019
2433,2244.204,0.0193630366923326,Solar fotovoltaica,10,País Vasco,2,2019
2434,3155.05,0.032415274698404,Solar fotovoltaica,10,País Vasco,3,2019
2435,2821.665,0.0321185389010392,Solar fotovoltaica,10,País Vasco,4,2019
2436,3390.224,0.0536081545360575,Solar fotovoltaica,10,País Vasco,5,2019
2437,3751.839,0.0537792915399516,Solar fotovoltaica,10,País Vasco,6,2019
2438,3531.39,0.0454464898625818,Solar fotovoltaica,10,País Vasco,7,2019
2439,3485.365,0.0457651266364391,Solar fotovoltaica,10,País Vasco,8,2019
2440,2935.885,0.0383629385907601,Solar fotovoltaica,10,País Vasco,9,2019
2441,2097.968,0.0248678659628842,Solar fotovoltaica,10,País Vasco,10,2019
2442,1180.107,0.0091949036911623,Solar fotovoltaica,10,País Vasco,11,2019
2443,1090.981,0.0081670723137228,Solar fotovoltaica,10,País Vasco,12,2019
2444,4074.71,0.0384206651395966,Otras renovables,10,País Vasco,1,2019
2445,1488.559,0.0128433166217072,Otras renovables,10,País Vasco,2,2019
2446,4258.079,0.0437478963796153,Otras renovables,10,País Vasco,3,2019
2447,4904.86,0.0558311977907197,Otras renovables,10,País Vasco,4,2019
2448,5228.649,0.0826783786578121,Otras renovables,10,País Vasco,5,2019
2449,3355.166,0.0480933351561549,Otras renovables,10,País Vasco,6,2019
2450,4877.801,0.0627738464735391,Otras renovables,10,País Vasco,7,2019
2451,4896.224,0.064290629934131,Otras renovables,10,País Vasco,8,2019
2452,4724.818,0.0617387611526058,Otras renovables,10,País Vasco,9,2019
2453,5349.227,0.0634060481575703,Otras renovables,10,País Vasco,10,2019
2454,5365.275,0.0418039948086073,Otras renovables,10,País Vasco,11,2019
2455,5140.901,0.038484730920786,Otras renovables,10,País Vasco,12,2019
2456,29898.2365,0.2819121195940239,Residuos renovables,10,País Vasco,1,2019
2457,27599.5865,0.2381297805781953,Residuos renovables,10,País Vasco,2,2019
2458,30527.384,0.313641158835411,Residuos renovables,10,País Vasco,3,2019
2459,28430.658,0.3236214061396879,Residuos renovables,10,País Vasco,4,2019
2460,1164.0985,0.0184073890938158,Residuos renovables,10,País Vasco,5,2019
2461,25396.9185,0.3640423494259456,Residuos renovables,10,País Vasco,6,2019
2462,29699.964,0.3822175157218674,Residuos renovables,10,País Vasco,7,2019
2463,30436.122,0.3996462286308924,Residuos renovables,10,País Vasco,8,2019
2464,28349.835,0.3704446799391604,Residuos renovables,10,País Vasco,9,2019
2465,29714.1565,0.352211120971419,Residuos renovables,10,País Vasco,10,2019
2466,26317.5515,0.2050554326257752,Residuos renovables,10,País Vasco,11,2019
2467,27497.658,0.205847179138793,Residuos renovables,10,País Vasco,12,2019
2468,28102.136,0.3254401150353787,Hidráulica,10,País Vasco,1,2020
2469,20626.718,0.2689645413383171,Hidráulica,10,País Vasco,2,2020
2470,43269.083,0.4369823440192323,Hidráulica,10,País Vasco,3,2020
2471,31553.459,0.4558358242885003,Hidráulica,10,País Vasco,4,2020
2472,32859.594,0.487556986894422,Hidráulica,10,País Vasco,5,2020
2473,19766.564,0.4262108070444171,Hidráulica,10,País Vasco,6,2020
2474,20146.987,0.3546051471251051,Hidráulica,10,País Vasco,7,2020
2475,19579.44,0.2373178380473239,Hidráulica,10,País Vasco,8,2020
2476,18843.992,0.2300294828244356,Hidráulica,10,País Vasco,9,2020
2477,27763.924,0.2797897854298515,Hidráulica,10,País Vasco,10,2020
2478,18616.329,0.2057476404563401,Hidráulica,10,País Vasco,11,2020
2479,70146.415,0.4870015912713746,Hidráulica,10,País Vasco,12,2020
2480,35451.032,0.4105448757419326,Eólica,10,País Vasco,1,2020
2481,29821.636,0.3888627676345915,Eólica,10,País Vasco,2,2020
2482,30042.367,0.3034033319251539,Eólica,10,País Vasco,3,2020
2483,27739.68,0.4007402135626153,Eólica,10,País Vasco,4,2020
2484,21614.26,0.3207033988171804,Eólica,10,País Vasco,5,2020
2485,14659.028,0.3160810424293624,Eólica,10,País Vasco,6,2020
2486,20468.598,0.3602657908715895,Eólica,10,País Vasco,7,2020
2487,20299.905,0.2460504267316155,Eólica,10,País Vasco,8,2020
2488,22061.707,0.2693082788102559,Eólica,10,País Vasco,9,2020
2489,31576.023,0.3182060540108832,Eólica,10,País Vasco,10,2020
2490,34348.888,0.3796238591560718,Eólica,10,País Vasco,11,2020
2491,38869.969,0.2698603593023108,Eólica,10,País Vasco,12,2020
2492,1749.26,0.0202575126540838,Solar fotovoltaica,10,País Vasco,1,2020
2493,3238.95,0.0422346735514463,Solar fotovoltaica,10,País Vasco,2,2020
2494,4201.527,0.0424319858343217,Solar fotovoltaica,10,País Vasco,3,2020
2495,4889.968,0.0706427334646381,Solar fotovoltaica,10,País Vasco,4,2020
2496,8248.578,0.1223889691346648,Solar fotovoltaica,10,País Vasco,5,2020
2497,7529.327,0.1623489311127275,Solar fotovoltaica,10,País Vasco,6,2020
2498,8825.827,0.155342517560354,Solar fotovoltaica,10,País Vasco,7,2020
2499,7543.771,0.0914362936041122,Solar fotovoltaica,10,País Vasco,8,2020
2500,6519.957,0.0795894169742567,Solar fotovoltaica,10,País Vasco,9,2020
2501,3856.352,0.038862226341708,Solar fotovoltaica,10,País Vasco,10,2020
2502,3180.89,0.0351551915552828,Solar fotovoltaica,10,País Vasco,11,2020
2503,1792.349,0.0124436411342426,Solar fotovoltaica,10,País Vasco,12,2020
2504,5307.337,0.0614622448561035,Otras renovables,10,País Vasco,1,2020
2505,4788.501,0.0624402280170346,Otras renovables,10,País Vasco,2,2020
2506,4551.965,0.0459711229746538,Otras renovables,10,País Vasco,3,2020
2507,5037.997,0.0727812286842463,Otras renovables,10,País Vasco,4,2020
2508,4673.985,0.0693506451537327,Otras renovables,10,País Vasco,5,2020
2509,4422.516,0.0953592194134927,Otras renovables,10,País Vasco,6,2020
2510,4727.145,0.083202016669128,Otras renovables,10,País Vasco,7,2020
2511,4433.635,0.0537390585681177,Otras renovables,10,País Vasco,8,2020
2512,4045.68,0.0493858030757581,Otras renovables,10,País Vasco,9,2020
2513,4538.752,0.0457390838629046,Otras renovables,10,País Vasco,10,2020
2514,4563.516,0.050435972053607,Otras renovables,10,País Vasco,11,2020
2515,4706.341,0.0326744503773387,Otras renovables,10,País Vasco,12,2020
2516,15741.409,0.1822952517125013,Residuos renovables,10,País Vasco,1,2020
2517,18213.553,0.2374977894586104,Residuos renovables,10,País Vasco,2,2020
2518,16952.9785,0.1712112152466381,Residuos renovables,10,País Vasco,3,2020
2519,2646.7125,0.0465845277738232,Residuos renovables,10,País Vasco,7,2020
2520,30646.276,0.3714563830488304,Residuos renovables,10,País Vasco,8,2020
2521,30448.563,0.3716870183152936,Residuos renovables,10,País Vasco,9,2020
2522,31496.32,0.3174028503546524,Residuos renovables,10,País Vasco,10,2020
2523,29771.75,0.329037336778698,Residuos renovables,10,País Vasco,11,2020
2524,28522.2685,0.1980199579147331,Residuos renovables,10,País Vasco,12,2020
2525,65721.585,0.5865866470626021,Hidráulica,10,País Vasco,1,2021
2526,54404.335,0.4619595499690528,Hidráulica,10,País Vasco,2,2021
2527,36363.33,0.328955281593587,Hidráulica,10,País Vasco,3,2021
2528,19311.79,0.2065208126440662,Hidráulica,10,País Vasco,4,2021
2529,17872.808,0.2461541597442382,Hidráulica,10,País Vasco,5,2021
2530,20553.137,0.2513090254210963,Hidráulica,10,País Vasco,6,2021
2531,21332.813,0.2539460533645293,Hidráulica,10,País Vasco,7,2021
2532,18915.412,0.2317233022608933,Hidráulica,10,País Vasco,8,2021
2533,12108.089,0.2025711829285478,Hidráulica,10,País Vasco,9,2021
2534,10345.409,0.1519910704185209,Hidráulica,10,País Vasco,10,2021
2535,26706.254,0.2725506150973408,Hidráulica,10,País Vasco,11,2021
2536,88060.533,0.5459152590531076,Hidráulica,10,País Vasco,12,2021
2537,21884.058,0.1953223770598885,Eólica,10,País Vasco,1,2021
2538,30459.063,0.2586348134934289,Eólica,10,País Vasco,2,2021
2539,32427.253,0.2933481653611341,Eólica,10,País Vasco,3,2021
2540,31452.504,0.3363539415958202,Eólica,10,País Vasco,4,2021
2541,18112.192,0.2494510880935057,Eólica,10,País Vasco,5,2021
2542,17035.913,0.2083029317222273,Eólica,10,País Vasco,6,2021
2543,18365.706,0.2186255772247783,Eólica,10,País Vasco,7,2021
2544,17284.923,0.2117489926672105,Eólica,10,País Vasco,8,2021
2545,17536.746,0.2933938941097541,Eólica,10,País Vasco,9,2021
2546,24124.498,0.3544285464527759,Eólica,10,País Vasco,10,2021
2547,33371.928,0.3405771361039317,Eólica,10,País Vasco,11,2021
2548,36335.059,0.2252525901324598,Eólica,10,País Vasco,12,2021
2549,2176.267,0.019423894944758,Solar fotovoltaica,10,País Vasco,1,2021
2550,3091.262,0.0262486068868672,Solar fotovoltaica,10,País Vasco,2,2021
2551,5576.44,0.0504464082494574,Solar fotovoltaica,10,País Vasco,3,2021
2552,6496.627,0.069475107563068,Solar fotovoltaica,10,País Vasco,4,2021
2553,7953.879,0.1095452041980388,Solar fotovoltaica,10,País Vasco,5,2021
2554,7684.391,0.0939592244806543,Solar fotovoltaica,10,País Vasco,6,2021
2555,8318.117,0.0990189612394014,Solar fotovoltaica,10,País Vasco,7,2021
2556,8018.942,0.0982360691312762,Solar fotovoltaica,10,País Vasco,8,2021
2557,5305.589,0.0887637545332455,Solar fotovoltaica,10,País Vasco,9,2021
2558,5030.212,0.0739020860665913,Solar fotovoltaica,10,País Vasco,10,2021
2559,1994.528,0.0203551510155212,Solar fotovoltaica,10,País Vasco,11,2021
2560,1808.493,0.011211423448808,Solar fotovoltaica,10,País Vasco,12,2021
2561,5057.331,0.045138333690153,Otras renovables,10,País Vasco,1,2021
2562,4959.869,0.0421153728125792,Otras renovables,10,País Vasco,2,2021
2563,5775.072,0.0522433021393596,Otras renovables,10,País Vasco,3,2021
2564,5698.379,0.0609386215277756,Otras renovables,10,País Vasco,4,2021
2565,5090.09,0.0701035241341231,Otras renovables,10,País Vasco,5,2021
2566,5027.589,0.0614737541917724,Otras renovables,10,País Vasco,6,2021
2567,4871.619,0.0579918090757958,Otras renovables,10,País Vasco,7,2021
2568,3813.096,0.0467123421344353,Otras renovables,10,País Vasco,8,2021
2569,4596.96,0.0769082243345929,Otras renovables,10,País Vasco,9,2021
2570,5323.185,0.078206341207565,Otras renovables,10,País Vasco,10,2021
2571,4476.975,0.0456897582875313,Otras renovables,10,País Vasco,11,2021
2572,1684.98,0.0104457270682123,Otras renovables,10,País Vasco,12,2021
2573,17201.47,0.1535287472425982,Residuos renovables,10,País Vasco,1,2021
2574,24854.083,0.2110416568380715,Residuos renovables,10,País Vasco,2,2021
2575,30399.769,0.2750068426564618,Residuos renovables,10,País Vasco,3,2021
2576,30550.8395,0.3267115166692698,Residuos renovables,10,País Vasco,4,2021
2577,23579.221,0.3247460238300941,Residuos renovables,10,País Vasco,5,2021
2578,31483.287,0.3849550641842493,Residuos renovables,10,País Vasco,6,2021
2579,31117.0395,0.3704175990954951,Residuos renovables,10,País Vasco,7,2021
2580,33596.9315,0.4115792938061845,Residuos renovables,10,País Vasco,8,2021
2581,20224.637,0.3383629440938596,Residuos renovables,10,País Vasco,9,2021
2582,23242.596,0.3414719558545468,Residuos renovables,10,País Vasco,10,2021
2583,31436.7165,0.3208273394956748,Residuos renovables,10,País Vasco,11,2021
2584,33418.998,0.2071750002974123,Residuos renovables,10,País Vasco,12,2021
2585,171819.515,0.5210083441168245,Hidráulica,11,Principado de Asturias,1,2019
2586,261289.653,0.7572128247059633,Hidráulica,11,Principado de Asturias,2,2019
2587,141990.993,0.4935143427058984,Hidráulica,11,Principado de Asturias,3,2019
2588,148493.429,0.543648164129291,Hidráulica,11,Principado de Asturias,4,2019
2589,119019.553,0.5566189502320787,Hidráulica,11,Principado de Asturias,5,2019
2590,81570.817,0.602066005303132,Hidráulica,11,Principado de Asturias,6,2019
2591,64653.584,0.4889945492193644,Hidráulica,11,Principado de Asturias,7,2019
2592,36158.663,0.3407596297392867,Hidráulica,11,Principado de Asturias,8,2019
2593,37947.521,0.2238715313272099,Hidráulica,11,Principado de Asturias,9,2019
2594,70126.813,0.349336771458878,Hidráulica,11,Principado de Asturias,10,2019
2595,356504.89,0.6165497929695699,Hidráulica,11,Principado de Asturias,11,2019
2596,426727.744,0.7276797090621794,Hidráulica,11,Principado de Asturias,12,2019
2597,135979.771,0.4123314823819342,Eólica,11,Principado de Asturias,1,2019
2598,65149.886,0.1888032252365213,Eólica,11,Principado de Asturias,2,2019
2599,122244.591,0.4248822950108983,Eólica,11,Principado de Asturias,3,2019
2600,104876.368,0.3839620736601612,Eólica,11,Principado de Asturias,4,2019
2601,73694.773,0.3446484728845464,Eólica,11,Principado de Asturias,5,2019
2602,40426.257,0.298382141512053,Eólica,11,Principado de Asturias,6,2019
2603,42352.3,0.3203232143619956,Eólica,11,Principado de Asturias,7,2019
2604,44489.981,0.4192740603453148,Eólica,11,Principado de Asturias,8,2019
2605,108340.237,0.639153602722635,Eólica,11,Principado de Asturias,9,2019
2606,108200.772,0.5390022267208716,Eólica,11,Principado de Asturias,10,2019
2607,202227.654,0.349738311321401,Eólica,11,Principado de Asturias,11,2019
2608,137968.759,0.2352719452166436,Eólica,11,Principado de Asturias,12,2019
2609,21.001,6.368133581797987e-05,Solar fotovoltaica,11,Principado de Asturias,1,2019
2610,38.817,0.0001124909841592,Solar fotovoltaica,11,Principado de Asturias,2,2019
2611,13.418,4.663658807166554e-05,Solar fotovoltaica,11,Principado de Asturias,3,2019
2612,59.544,0.0002179960857723,Solar fotovoltaica,11,Principado de Asturias,4,2019
2613,69.037,0.0003228654578056,Solar fotovoltaica,11,Principado de Asturias,5,2019
2614,54.294,0.0004007385593787,Solar fotovoltaica,11,Principado de Asturias,6,2019
2615,62.443,0.0004722752359235,Solar fotovoltaica,11,Principado de Asturias,7,2019
2616,52.382,0.0004936485324416,Solar fotovoltaica,11,Principado de Asturias,8,2019
2617,51.236,0.000302266959127,Solar fotovoltaica,11,Principado de Asturias,9,2019
2618,9.467,4.715986758732638e-05,Solar fotovoltaica,11,Principado de Asturias,10,2019
2619,18.643,3.224173949011384e-05,Solar fotovoltaica,11,Principado de Asturias,11,2019
2620,17.887,3.050189995613504e-05,Solar fotovoltaica,11,Principado de Asturias,12,2019
2621,21962.368,0.0665964921654233,Otras renovables,11,Principado de Asturias,1,2019
2622,18589.298,0.053871459073356,Otras renovables,11,Principado de Asturias,2,2019
2623,23465.013,0.0815567256951316,Otras renovables,11,Principado de Asturias,3,2019
2624,19713.178,0.0721717661247753,Otras renovables,11,Principado de Asturias,4,2019
2625,21042.546,0.098409711425569,Otras renovables,11,Principado de Asturias,5,2019
2626,13433.473,0.0991511146254362,Otras renovables,11,Principado de Asturias,6,2019
2627,25149.065,0.1902099611827164,Otras renovables,11,Principado de Asturias,7,2019
2628,25410.907,0.2394726613829568,Otras renovables,11,Principado de Asturias,8,2019
2629,23166.797,0.136672598991028,Otras renovables,11,Principado de Asturias,9,2019
2630,22405.666,0.111613841952663,Otras renovables,11,Principado de Asturias,10,2019
2631,19474.439,0.0336796539695388,Otras renovables,11,Principado de Asturias,11,2019
2632,21708.096,0.0370178438212207,Otras renovables,11,Principado de Asturias,12,2019
2633,190280.637,0.5367360977297368,Hidráulica,11,Principado de Asturias,1,2020
2634,126445.453,0.4403868993584527,Hidráulica,11,Principado de Asturias,2,2020
2635,195848.533,0.6106800321855266,Hidráulica,11,Principado de Asturias,3,2020
2636,147484.777,0.6286872642661637,Hidráulica,11,Principado de Asturias,4,2020
2637,134693.323,0.5910295503140468,Hidráulica,11,Principado de Asturias,5,2020
2638,86707.293,0.5253048251987413,Hidráulica,11,Principado de Asturias,6,2020
2639,39569.243,0.354540734494686,Hidráulica,11,Principado de Asturias,7,2020
2640,34727.331,0.3250382981262877,Hidráulica,11,Principado de Asturias,8,2020
2641,44470.51,0.3492386672586458,Hidráulica,11,Principado de Asturias,9,2020
2642,139330.079,0.4642501327517054,Hidráulica,11,Principado de Asturias,10,2020
2643,79234.341,0.4081874411495041,Hidráulica,11,Principado de Asturias,11,2020
2644,280595.655,0.575439970146877,Hidráulica,11,Principado de Asturias,12,2020
2645,141669.013,0.3996143507068633,Eólica,11,Principado de Asturias,1,2020
2646,138652.84,0.4829030451165662,Eólica,11,Principado de Asturias,2,2020
2647,107862.807,0.336329618820179,Eólica,11,Principado de Asturias,3,2020
2648,63562.957,0.2709514999300423,Eólica,11,Principado de Asturias,4,2020
2649,68870.676,0.3022020970267726,Eólica,11,Principado de Asturias,5,2020
2650,58331.999,0.3533968075579081,Eólica,11,Principado de Asturias,6,2020
2651,48139.368,0.4313291231987931,Eólica,11,Principado de Asturias,7,2020
2652,51110.9,0.4783840126297894,Eólica,11,Principado de Asturias,8,2020
2653,60578.363,0.475737893692482,Eólica,11,Principado de Asturias,9,2020
2654,139866.828,0.4660385893168118,Eólica,11,Principado de Asturias,10,2020
2655,91408.339,0.470903594643848,Eólica,11,Principado de Asturias,11,2020
2656,182983.836,0.3752595995301531,Eólica,11,Principado de Asturias,12,2020
